name,url,property_type,source
European Asian Bank Building歐亞銀行大廈,/building/european-asian-bank-building/3001,office,direct_link
Ever Gain Building (No.3)永得利大廈(第三座),/building/ever-gain-building-no-3/5351,office,direct_link
Ever Gain Plaza Tower 1永得利廣場一座,/building/ever-gain-plaza-tower-1/7250,office,direct_link
Ever Gain Plaza Tower 2永得利廣場二座,/building/ever-gain-plaza-tower-2/7251,office,direct_link
Everbright Centre光大中心,/building/everbright-centre/1158,office,direct_link
Everglory Centre恆港中心,/building/everglory-centre/7439,office,direct_link
Evernew Commerical Centre百新商業大廈,/building/evernew-commerical-centre/17283,office,direct_link
Everprofit Commercial Building恆利商業大廈,/building/everprofit-commercial-building/4158,office,direct_link
Excel Centre卓匯中心,/building/excel-centre/3298,office,direct_link
Excellente Commercial Building拔萃商業大廈,/building/excellente-commercial-building/1499,office,direct_link
Exchange Tower國際交易中心,/building/exchange-tower/5239,office,direct_link
FLK Tower馮良記中心,/building/flk-tower/1594,office,direct_link
Fa Yuen Commercial Building花園商業大廈,/building/fa-yuen-commercial-building/4999,office,direct_link
Fai Man Building輝文大廈,/building/fai-man-building/4151,office,direct_link
Fairmont House東昌大廈,/building/fairmont-house/2003,office,direct_link
Far East Consortium Building遠東發展大廈,/building/far-east-consortium-building/2954,office,direct_link
Far East Finance Centre遠東金融中心,/building/far-east-finance-centre/1132,office,direct_link
Fee Tat Commercial Centre飛達商業中心,/building/fee-tat-commercial-centre/2977,office,direct_link
Festigood Centre豐樂工貿中心,/building/festigood-centre/11518,office,direct_link
Festival Walk Office Tower又一城商業大樓,/building/festival-walk-office-tower/6782,office,direct_link
Finance Building金融商業大廈,/building/finance-building/45,office,direct_link
First Commercial Building第一商業大廈,/building/first-commercial-building/1069,office,direct_link
First Group Centre第一集團中心,/building/first-group-centre/17800,office,direct_link
Five Pacific Place太古廣場5座,/building/five-pacific-place/1336,office,direct_link
Fontaine Building建泉大廈,/building/fontaine-building/2668,office,direct_link
Foo Hoo Centre富好中心,/building/foo-hoo-centre/2741,office,direct_link
Foo Sang Building富生行,/building/foo-sang-building/2489,office,direct_link
Foo Yik Commercial Building富益商業大廈,/building/foo-yik-commercial-building/11949,office,direct_link
Fortis Tower富通大廈,/building/fortis-tower/1159,office,direct_link
Fortress Tower北角城中心,/building/fortress-tower/1679,office,direct_link
Fortune Centre恩平中心,/building/fortune-centre/1636,office,direct_link
Fortune Commercial Building全發商業大廈,/building/fortune-commercial-building/6424,office,direct_link
Fortune House福興大廈,/building/fortune-house/105,office,direct_link
Four Seas Communications Bank Building四海通銀行大廈,/building/four-seas-communications-bank-building/2509,office,direct_link
Four Seas Group Centre四洲集團中心,/building/four-seas-group-centre/11207,office,direct_link
Fourseas Building四海大廈,/building/fourseas-building/2997,office,direct_link
Foyer英皇道625號,/building/foyer/1667,office,direct_link
Friendship Commercial Building友誼商業大廈,/building/friendship-commercial-building/3657,office,direct_link
Fu Fai Commercial Centre富輝商業中心,/building/fu-fai-commercial-centre/2459,office,direct_link
Fu Hing Building富興大廈,/building/fu-hing-building/4267,office,direct_link
Fu Lee Commercial Building富利商業大廈,/building/fu-lee-commercial-building/8023,office,direct_link
Fubon Bank Building富邦銀行大廈,/building/fubon-bank-building/21,office,direct_link
Fugro House - KCC2輝固大廈 - KCC2,/building/fugro-house-kcc2/6841,office,direct_link
Fuk Shing Commercial Building福成商業大廈,/building/fuk-shing-commercial-building/16276,office,direct_link
Full View Commercial Building富偉商業大廈,/building/full-view-commercial-building/52,office,direct_link
Full Win Commercial Centre富運商業中心,/building/full-win-commercial-centre/2998,office,direct_link
Fullerton Centre富登中心,/building/fullerton-centre/4736,office,direct_link
Fullytech Centre富利達中心,/building/fullytech-centre/12446,office,direct_link
Fung Lok Commercial Building豐樂商業大廈,/building/fung-lok-commercial-building/2533,office,direct_link
Fung Sang Trading Building豐生貿易大廈,/building/fung-sang-trading-building/3579,office,direct_link
Fung Woo Centre豐和商業大廈,/building/fung-woo-centre/64,office,direct_link
Futura Plaza富利廣場,/building/futura-plaza/4601,office,direct_link
GF Tower廣發大廈,/building/gf-tower/17492,office,direct_link
Gala Place家樂坊,/building/gala-place/3085,office,direct_link
Galuxe Building紀利大廈,/building/galuxe-building/8170,office,direct_link
Gaylord Commercial Building嘉洛商業大廈,/building/gaylord-commercial-building/1000,office,direct_link
Gee Foo Commercial Building致富商業大廈,/building/gee-foo-commercial-building/6730,office,direct_link
Gee Luen Hing Industrial Building志聯興工業大廈,/building/gee-luen-hing-industrial-building/5669,office,direct_link
Gee Tuck Building至德大廈,/building/gee-tuck-building/13651,office,direct_link
Gem Fair Commercial Building玉暉商業大廈,/building/gem-fair-commercial-building/2314,office,direct_link
General Commercial Building通用商業大廈,/building/general-commercial-building/56,office,direct_link
Genesis創協坊,/building/genesis/3810,office,direct_link
Get Nice Centre結好中心,/building/get-nice-centre/7486,office,direct_link
Ginza Plaza銀城廣場,/building/ginza-plaza/7271,office,direct_link
Ginza Square銀座廣場,/building/ginza-square/2994,office,direct_link
Glassview Commercial Building豪景商業大廈,/building/glassview-commercial-building/13765,office,direct_link
Global Plaza環貿廣場,/building/global-plaza/17427,office,direct_link
Global Trade Square環匯廣場,/building/global-trade-square/3829,office,direct_link
Glory Centre高荔商業中心,/building/glory-centre/3227,office,direct_link
Gloucester Tower告羅士打大廈,/building/gloucester-tower/153,office,direct_link
Gofuku Tower幸福商業大廈,/building/gofuku-tower/6668,office,direct_link
Gold & Silver Commercial Building金銀商業大廈,/building/gold-silver-commercial-building/4280,office,direct_link
Gold Field Commercial Building高富商業大廈,/building/gold-field-commercial-building/9296,office,direct_link
Gold Shine Tower金煌行,/building/gold-shine-tower/182,office,direct_link
Gold Swan Commercial Building金鵝商業大廈,/building/gold-swan-commercial-building/1396,office,direct_link
Gold Union Commercial Building金祐商業大廈,/building/gold-union-commercial-building/619,office,direct_link
Golden Bloom Centre金利隆中心,/building/golden-bloom-centre/858,office,direct_link
Golden Centre金龍中心,/building/golden-centre/8,office,direct_link
Golden Dragon Centre金龍中心,/building/golden-dragon-centre/3512,office,direct_link
Golden Dragon Commercial  Building金龍商業大廈,/building/golden-dragon-commercial-building/2969,office,direct_link
Golden Era Plaza金雞廣場,/building/golden-era-plaza/7111,office,direct_link
Golden Gate Commercial Building金門商業大廈,/building/golden-gate-commercial-building/2715,office,direct_link
Golden Hill Commercial Building金山商業中心,/building/golden-hill-commercial-building/3154,office,direct_link
Golden Hill Commercial Mansion金軒商業大廈,/building/golden-hill-commercial-mansion/1424,office,direct_link
Golden House金明行,/building/golden-house/2138,office,direct_link
Golden Name Commercial Building鴻曙商業大廈,/building/golden-name-commercial-building/5434,office,direct_link
Golden Resources Tower金源集團大廈,/building/golden-resources-tower/17577,office,direct_link
Golden Star Building金星大廈,/building/golden-star-building/991,office,direct_link
Golden Sun Centre金日集團中心,/building/golden-sun-centre/3577,office,direct_link
Goldfield Tower金輝行,/building/goldfield-tower/15673,office,direct_link
Goldsland Building恒成大廈,/building/goldsland-building/5230,office,direct_link
Good Dragon Building龍祥大廈,/building/good-dragon-building/12201,office,direct_link
Good Harvest Commercial Building好收成商業大廈,/building/good-harvest-commercial-building/3020,office,direct_link
Good Hope Building好望角大廈,/building/good-hope-building/2862,office,direct_link
Goodfit Commercial Building好發商業大廈,/building/goodfit-commercial-building/2584,office,direct_link
Goodview Centre裕景中心,/building/goodview-centre/13073,office,direct_link
Gough Plaza經富中心,/building/gough-plaza/10525,office,direct_link
Grancastle Commercial Centre添置商業中心,/building/grancastle-commercial-centre/7320,office,direct_link
Grand Building大昌大廈,/building/grand-building/124,office,direct_link
Grand Central Plaza Tower 1新城市中央廣場1座,/building/grand-central-plaza-tower-1/7243,office,direct_link
Grand Central Plaza Tower 2新城市中央廣場2座,/building/grand-central-plaza-tower-2/7244,office,direct_link
Grand Centre格蘭中心,/building/grand-centre/6025,office,direct_link
Grand Century Place Tower 1新世紀廣場1期,/building/grand-century-place-tower-1/6926,office,direct_link
Grand Century Place Tower 2新世紀廣場2期,/building/grand-century-place-tower-2/6925,office,direct_link
Grand City Plaza新領域廣場,/building/grand-city-plaza/7169,office,direct_link
Grand Place譽發廣場,/building/grand-place/2952,office,direct_link
Grand Plaza Office Tower One雅蘭中心一期,/building/grand-plaza-office-tower-one/3011,office,direct_link
Grand Plaza Office Tower Two雅蘭中心二期,/building/grand-plaza-office-tower-two/3012,office,direct_link
Grand Progress Building協興大廈,/building/grand-progress-building/2564,office,direct_link
Grand Right Centre宏威中心,/building/grand-right-centre/3513,office,direct_link
Grandmark加威中心,/building/grandmark/2622,office,direct_link
Granville House嘉威大廈,/building/granville-house/2623,office,direct_link
Great Eagle Centre鷹君中心,/building/great-eagle-centre/2004,office,direct_link
Great Smart Tower佳誠大廈,/building/great-smart-tower/2244,office,direct_link
Greatmany Centre智群商業中心,/building/greatmany-centre/364,office,direct_link
Green 18 - Science Park綠景樓 - 科技園,/building/green-18-science-park/17315,office,direct_link
Greenwich Centre怡安中心,/building/greenwich-centre/1675,office,direct_link
Guangdong Finance Building粵財大廈,/building/guangdong-finance-building/646,office,direct_link
Guangdong Investment Tower粵海投資大廈,/building/guangdong-investment-tower/119,office,direct_link
Guangdong Tours Centre廣旅集團大廈,/building/guangdong-tours-centre/3412,office,direct_link
Guardian House愛群商業大廈,/building/guardian-house/2160,office,direct_link
H Code High BlockH Code 高座,/building/h-code-high-block/2130,office,direct_link
H Zentre中間道15號,/building/h-zentre/6506,office,direct_link
HDH Centre亨利集團中心,/building/hdh-centre/6007,office,direct_link
HK Chinese Bank CWB Centre華人銀行東區大廈,/building/hk-chinese-bank-cwb-centre/1619,office,direct_link
HKPC Building香港生產力促進局,/building/hkpc-building/6784,office,direct_link
HKSC Tower香港商專大樓,/building/hksc-tower/2704,office,direct_link
HSBC Building Mongkok旺角匯豐大廈,/building/hsbc-building-mongkok/2981,office,direct_link
HSBC Building Tsim Sha Tsui尖沙咀滙豐大廈,/building/hsbc-building-tsim-sha-tsui/2853,office,direct_link
HSBC Building Yuen Long元朗匯豐大廈,/building/hsbc-building-yuen-long/13751,office,direct_link
HSBC Centre Tower 1匯豐中心第一座,/building/hsbc-centre-tower-1/17952,office,direct_link
HSBC Main Building香港上海匯豐銀行總行大廈,/building/hsbc-main-building/163,office,direct_link
Haleson Building喜訊大廈,/building/haleson-building/4268,office,direct_link
Hanford Commercial Centre恆福商業中心,/building/hanford-commercial-centre/3025,office,direct_link
Hang Bong Commercial Centre恆邦商業中心,/building/hang-bong-commercial-centre/5185,office,direct_link
Hang Fat Trading House恆發貿易大廈,/building/hang-fat-trading-house/3578,office,direct_link
Hang Lung Centre恆隆中心,/building/hang-lung-centre/1104,office,direct_link
Hang Lung House恒隆大廈,/building/hang-lung-house/208,office,direct_link
Hang Pont Commercial Building恒邦商業大廈,/building/hang-pont-commercial-building/15441,office,direct_link
Hang Seng 113恒生113,/building/hang-seng-113/3156,office,direct_link
Hang Seng Bank Headquarters恒生銀行總行,/building/hang-seng-bank-headquarters/89,office,direct_link
Hang Seng Castle Peak Road Building恒生青山道大廈,/building/hang-seng-castle-peak-road-building/3387,office,direct_link
Hang Seng Causeway Bay Building恒生銅鑼灣大廈,/building/hang-seng-causeway-bay-building/1618,office,direct_link
Hang Seng Kowloon City Building恒生九龍城大廈,/building/hang-seng-kowloon-city-building/6896,office,direct_link
Hang Seng Mongkok Building恒生旺角大廈,/building/hang-seng-mongkok-building/2942,office,direct_link
Hang Seng North Point Building恒生北角大廈,/building/hang-seng-north-point-building/1732,office,direct_link
Hang Seng Tower恒生中心,/building/hang-seng-tower/17513,office,direct_link
Hang Seng Tsim Sha Tsui Building恆生尖沙咀大廈,/building/hang-seng-tsim-sha-tsui-building/5704,office,direct_link
Hang Seng Tsuen Wan Building恒生荃灣大廈,/building/hang-seng-tsuen-wan-building/6444,office,direct_link
Hang Seng Wanchai Building恒生灣仔大廈,/building/hang-seng-wanchai-building/1422,office,direct_link
Hang Seng Yuen Long Building恒生元朗大廈,/building/hang-seng-yuen-long-building/13727,office,direct_link
Hang Shing Building恒成大廈,/building/hang-shing-building/2959,office,direct_link
Hang Shun Building恒信大廈,/building/hang-shun-building/2000,office,direct_link
Hang Shun Commercial Building恆信商業大廈,/building/hang-shun-commercial-building/3515,office,direct_link
Hang Tung Resources Centre恆通資源中心,/building/hang-tung-resources-centre/13556,office,direct_link
Hang Wai Commercial Building恆威商業大廈,/building/hang-wai-commercial-building/356,office,direct_link
Hanley House恆利商業大廈,/building/hanley-house/3016,office,direct_link
Hanway Commercial Centre恆威商業中心,/building/hanway-commercial-centre/3083,office,direct_link
Harbour Centre海港中心,/building/harbour-centre/2010,office,direct_link
Harbour Commercial Building海港商業大廈,/building/harbour-commercial-building/128,office,direct_link
Harbour Crystal Centre港晶中心,/building/harbour-crystal-centre/2620,office,direct_link
Harbourside HQ啟匯,/building/harbourside-hq/11442,office,direct_link
Harcourt House夏愨大廈,/building/harcourt-house/1148,office,direct_link
Harilela House夏利里拉行,/building/harilela-house/1997,office,direct_link
Hart Avenue Plaza德裕中心,/building/hart-avenue-plaza/6635,office,direct_link
Hart House赫德大廈,/building/hart-house/6638,office,direct_link
Harvard Commercial Building豪富商業大廈,/building/harvard-commercial-building/2580,office,direct_link
Harvest Building恒豐大廈,/building/harvest-building/2559,office,direct_link
Haven Commercial Building凱豐商業大廈,/building/haven-commercial-building/11220,office,direct_link
Health Aura,/building/health-aura/17496,office,direct_link
Hecny Centre均輝中心,/building/hecny-centre/4934,office,direct_link
Hecny Tower均輝大廈,/building/hecny-tower/3205,office,direct_link
Heep Kee Commercial Building協基商業大廈,/building/heep-kee-commercial-building/2521,office,direct_link
Henan Building豫港大廈,/building/henan-building/1504,office,direct_link
Henan Electric Development Building豫港電力發展大廈,/building/henan-electric-development-building/1684,office,direct_link
Henfa Commercial Building恒發商業大廈,/building/henfa-commercial-building/1023,office,direct_link
Heng Shan Centre恆山中心,/building/heng-shan-centre/360,office,direct_link
Henley Building衡怡大廈,/building/henley-building/165,office,direct_link
Hennessy Plaza亨寧商業大廈,/building/hennessy-plaza/1421,office,direct_link
Hermes Commercial Centre恒貿商業中心,/building/hermes-commercial-centre/3220,office,direct_link
Hermes House國際電信大廈,/building/hermes-house/6505,office,direct_link
Heung Lam Building香林大廈,/building/heung-lam-building/103,office,direct_link
High Fashion Centre達利國際中心,/building/high-fashion-centre/7343,office,direct_link
Hillier Commercial Building喜利商業大廈,/building/hillier-commercial-building/13655,office,direct_link
Hilltop Plaza鴻豐商業中心,/building/hilltop-plaza/3609,office,direct_link
Hing Lee Building興利大廈,/building/hing-lee-building/836,office,direct_link
Hing Lee Commercial Building興利大廈,/building/hing-lee-commercial-building/5150,office,direct_link
Hing Loong Building興隆樓,/building/hing-loong-building/2527,office,direct_link
Hing Lung Commercial Building興隆大廈,/building/hing-lung-commercial-building/13664,office,direct_link
Hing Tai Commercial Building興泰商業大廈,/building/hing-tai-commercial-building/2525,office,direct_link
Hing Wah Commercial Building慶華商業大廈,/building/hing-wah-commercial-building/5077,office,direct_link
Hing Wai Building興瑋大廈,/building/hing-wai-building/169,office,direct_link
Hing Wan Commercial Building慶雲商業大廈,/building/hing-wan-commercial-building/7120,office,direct_link
Hing Yip Commercial Centre興業商業中心,/building/hing-yip-commercial-centre/46,office,direct_link
Hip Kwan Commercial Building協群商業大廈,/building/hip-kwan-commercial-building/15801,office,direct_link
Hip Shing Hong Centre協成行中心,/building/hip-shing-hong-centre/35,office,direct_link
Hip Shing Hong Kowloon Centre協成行九龍中心,/building/hip-shing-hong-kowloon-centre/2951,office,direct_link
Ho King Commercial Centre好景商業中心,/building/ho-king-commercial-centre/4972,office,direct_link
Ho Lee Commercial Building好利商業大廈,/building/ho-lee-commercial-building/652,office,direct_link
Hody Commercial Building好德商業大廈,/building/hody-commercial-building/6633,office,direct_link
Hoi Kiu Commercial Building開僑商業大廈,/building/hoi-kiu-commercial-building/112,office,direct_link
Hoi Ying Building凱英大廈,/building/hoi-ying-building/1821,office,direct_link
Hollywood Centre荷李活中心,/building/hollywood-centre/400,office,direct_link
Hollywood Centre荷李活商業中心,/building/hollywood-centre/3612,office,direct_link
Hollywood Commercial House荷李活商業大廈,/building/hollywood-commercial-house/4134,office,direct_link
Hollywood Plaza荷李活商業中心,/building/hollywood-plaza/3004,office,direct_link
Hon Hing Commercial Building漢興商業大廈,/building/hon-hing-commercial-building/7965,office,direct_link
Hon Kwok Jordan Centre漢國佐敦中心,/building/hon-kwok-jordan-centre/3225,office,direct_link
Honest Building合誠大廈,/building/honest-building/1077,office,direct_link
Hong Kong & Macau Building寶基大廈,/building/hong-kong-macau-building/108,office,direct_link
Hong Kong Arts Centre香港藝術中心,/building/hong-kong-arts-centre/2011,office,direct_link
Hong Kong Diamond Exchange Building香港鑽石會大廈,/building/hong-kong-diamond-exchange-building/1966,office,direct_link
Hong Kong Health Check Tower香港體檢中心,/building/hong-kong-health-check-tower/2901,office,direct_link
Hong Kong House香港工商大廈,/building/hong-kong-house/1245,office,direct_link
Hong Kong Jewellery Building香港珠寶大廈,/building/hong-kong-jewellery-building/179,office,direct_link
Hong Kong Li-Ning Building香港李寧大廈,/building/hong-kong-li-ning-building/2789,office,direct_link
Hong Kong Pacific Centre亞太中心,/building/hong-kong-pacific-centre/3431,office,direct_link
Hong Kong Plaza香港商業中心,/building/hong-kong-plaza/641,office,direct_link
Hong Kong Science Park Harbour View 1香港科學園海濱大樓一座,/building/hong-kong-science-park-harbour-view-1/16549,office,direct_link
Hong Kong Science Park Harbour View 2香港科學園海濱大樓二座,/building/hong-kong-science-park-harbour-view-2/16550,office,direct_link
Hong Kong Science Park Lakeside 1香港科學園尚湖樓,/building/hong-kong-science-park-lakeside-1/11151,office,direct_link
Hong Kong Science Park Lakeside 2香港科學園浚湖樓,/building/hong-kong-science-park-lakeside-2/11152,office,direct_link
Hong Kong Spinners Industrial Building Phase 6香港紗廠工業大廈第六期,/building/hong-kong-spinners-industrial-building-phase-6/3284,office,direct_link
Hong Kong Trade Centre香港貿易中心,/building/hong-kong-trade-centre/19,office,direct_link
Hong Xiang Centre鴻翔中心,/building/hong-xiang-centre/357,office,direct_link
Honytex Building好利時大廈,/building/honytex-building/4673,office,direct_link
Hop Shing Commercial Building合誠商業大廈,/building/hop-shing-commercial-building/5576,office,direct_link
Hop Ying Commercial Centre合盈商業中心,/building/hop-ying-commercial-centre/2956,office,direct_link
Hop Yuen Centre合源中心,/building/hop-yuen-centre/247,office,direct_link
Hopewell Centre合和中心,/building/hopewell-centre/365,office,direct_link
Horizon East東旺中心,/building/horizon-east/7502,office,direct_link
Horizon Plaza新海怡廣場,/building/horizon-plaza/6182,office,direct_link
Hoseinee House賀善尼大廈,/building/hoseinee-house/1987,office,direct_link
Houng Sun Building宏生大廈,/building/houng-sun-building/5688,office,direct_link
Houston Centre好時中心,/building/houston-centre/2660,office,direct_link
Hua Chiao Commercial Centre華僑商業中心,/building/hua-chiao-commercial-centre/2967,office,direct_link
Hua Fu Commercial Building華富商業大廈,/building/hua-fu-commercial-building/368,office,direct_link
Hua Qin International Building華秦國際大廈,/building/hua-qin-international-building/194,office,direct_link
Hub 8八福匯,/building/hub-8/7976,office,direct_link
Humphrey Plaza堪富利廣場,/building/humphrey-plaza/6027,office,direct_link
Humphrey's Building堪富利士大廈,/building/humphrey-s-building/6028,office,direct_link
Hung Kei Mansion鴻基大廈,/building/hung-kei-mansion/3602,office,direct_link
Hung Tak Building鴻德大廈,/building/hung-tak-building/61,office,direct_link
Hung To Centre鴻圖中心,/building/hung-to-centre/4609,office,direct_link
Hung To Commercial Building鴻圖商業大廈,/building/hung-to-commercial-building/993,office,direct_link
Hunghom Commercial Centre A紅磡商業中心A座,/building/hunghom-commercial-centre-a/6374,office,direct_link
Hunghom Commercial Centre B紅磡商業中心B座,/building/hunghom-commercial-centre-b/6375,office,direct_link
Hutchison Telecom Tower和記電訊大廈,/building/hutchison-telecom-tower/17417,office,direct_link
Hyde Centre海聯大廈,/building/hyde-centre/1175,office,direct_link
Hysan Place希慎廣場,/building/hysan-place/1387,office,direct_link
IC Development Centre - Science Park集成電路開發中心  - 科技園,/building/ic-development-centre-science-park/17309,office,direct_link
IUKI Tower耀基商業大廈,/building/iuki-tower/5965,office,direct_link
IW Building愛得甫大廈,/building/iw-building/844,office,direct_link
IW Centre荔枝角道93-95號,/building/iw-centre/7374,office,direct_link
Imperial Building帝國大廈,/building/imperial-building/2305,office,direct_link
Infinitus Plaza無限極廣場,/building/infinitus-plaza/5,office,direct_link
Infotech Centre訊科中心,/building/infotech-centre/4741,office,direct_link
Inter-Continental Plaza明輝中心,/building/inter-continental-plaza/2616,office,direct_link
International Commerce Centre環球貿易廣場,/building/international-commerce-centre/8230,office,direct_link
International Enterprise Centre III國際企業中心三期,/building/international-enterprise-centre-iii/15229,office,direct_link
International Enterprise Centre I國際企業中心一期,/building/international-enterprise-centre-i/17296,office,direct_link
International Gateway Centre	Tower 2,/building/international-gateway-centre-tower-2/18118,office,direct_link
International Gateway Centre Tower 1,/building/international-gateway-centre-tower-1/18119,office,direct_link
International Plaza環球工商大廈,/building/international-plaza/15083,office,direct_link
Island Beverley金百利中心,/building/island-beverley/1856,office,direct_link
Island Centre海島中心,/building/island-centre/6930,office,direct_link
Island Place Tower港運大廈,/building/island-place-tower/1665,office,direct_link
JCG Building日本信用大廈,/building/jcg-building/6555,office,direct_link
Jade Centre翡翠中心,/building/jade-centre/1251,office,direct_link
Jade Commercial Building翠玉樓,/building/jade-commercial-building/2347,office,direct_link
Jardine House怡和大廈,/building/jardine-house/1198,office,direct_link
Java Commercial Centre渣華商業中心,/building/java-commercial-centre/1899,office,direct_link
Java Road 108 Commercial Centre渣華道108商業中心,/building/java-road-108-commercial-centre/1906,office,direct_link
Jie Yang Building掲陽大廈,/building/jie-yang-building/1020,office,direct_link
Jing Long Commercial Building景隆商業大廈,/building/jing-long-commercial-building/6136,office,direct_link
Johnson Centre祥順中心,/building/johnson-centre/7080,office,direct_link
Johnson Place德昌廣場,/building/johnson-place/4436,office,direct_link
Jonsim Place中華大廈,/building/jonsim-place/352,office,direct_link
Jubilee Centre捷利中心,/building/jubilee-centre/6001,office,direct_link
Jupiter Tower永昇中心,/building/jupiter-tower/3780,office,direct_link
Justen Centre聯美中心,/building/justen-centre/7164,office,direct_link
K. Wah Centre嘉華國際中心,/building/k-wah-centre/1903,office,direct_link
K11 Atelier 11 Skies Tower 1K11 Atelier 11 Skies第一座,/building/k11-atelier-11-skies-tower-1/17509,office,direct_link
K11 Atelier 11 Skies Tower 2K11 Atelier 11 Skies第二座,/building/k11-atelier-11-skies-tower-2/17510,office,direct_link
K11 Atelier 11 Skies Tower 3K11 Atelier 11 Skies第三座,/building/k11-atelier-11-skies-tower-3/17511,office,direct_link
K11 Atelier King's Road,/building/k11-atelier-king-s-road/1834,office,direct_link
K11 Atelier Victoria Dockside維港文化匯K11辦公大樓,/building/k11-atelier-victoria-dockside/2686,office,direct_link
K83,/building/k83/4519,office,direct_link
KC100葵昌路100號,/building/kc100/6823,office,direct_link
KOHO,/building/koho/4754,office,direct_link
KOLOUR荃灣千色匯,/building/kolour/3459,office,direct_link
KP Tower錦平中心,/building/kp-tower/1816,office,direct_link
KT ONE九龍東同創滙,/building/kt-one/4930,office,direct_link
KTR350觀塘道350號,/building/ktr350/4577,office,direct_link
Ka Nin Wah Commercial Building嘉年華商業大廈,/building/ka-nin-wah-commercial-building/1388,office,direct_link
Ka On Building嘉安大廈,/building/ka-on-building/634,office,direct_link
Kai Centre百利佳中心,/building/kai-centre/4746,office,direct_link
Kai Fat Building啟發大廈,/building/kai-fat-building/622,office,direct_link
Kai Kwong Commercial Building啟光商業大廈,/building/kai-kwong-commercial-building/1028,office,direct_link
Kai Seng Commercial Centre騏生商業中心,/building/kai-seng-commercial-centre/3432,office,direct_link
Kai Tak Commercial Building佳德商業大廈,/building/kai-tak-commercial-building/2042,office,direct_link
Kai Tak Commercial Building啟德商業大廈,/building/kai-tak-commercial-building/31,office,direct_link
Kai Wong Commercial Building啟煌商業大廈,/building/kai-wong-commercial-building/187,office,direct_link
Kai Yue Commercial Building啟如商業大廈,/building/kai-yue-commercial-building/3112,office,direct_link
Kailey Tower騏利大廈,/building/kailey-tower/2040,office,direct_link
Kaiser Centre啟正中心,/building/kaiser-centre/4431,office,direct_link
Kalok Building家樂樓,/building/kalok-building/2876,office,direct_link
Kam Chung Building金鐘大廈,/building/kam-chung-building/1500,office,direct_link
Kam Chung Commercial Building金鐘商業大廈,/building/kam-chung-commercial-building/1367,office,direct_link
Kam Fai Commercial Building錦輝商業大廈,/building/kam-fai-commercial-building/11485,office,direct_link
Kam Fung Commercial Building金豐商業大廈,/building/kam-fung-commercial-building/2576,office,direct_link
Kam Hing Building錦興大廈,/building/kam-hing-building/3233,office,direct_link
Kam Hong Building錦康樓,/building/kam-hong-building/76,office,direct_link
Kam Lung Commercial Centre金麟商業中心,/building/kam-lung-commercial-centre/6631,office,direct_link
Kam Ma Building金馬大廈,/building/kam-ma-building/3498,office,direct_link
Kam Sang Building錦甡大廈,/building/kam-sang-building/9,office,direct_link
Kam Shek Commercial Building金石商業大廈,/building/kam-shek-commercial-building/6711,office,direct_link
Kam Wing Commercial Building錦榮商業大廈,/building/kam-wing-commercial-building/5227,office,direct_link
Katherine House嘉芙中心,/building/katherine-house/3196,office,direct_link
Kee Shing Centre奇盛中心,/building/kee-shing-centre/6512,office,direct_link
Kee Shing Commercial Building奇盛商業大廈,/building/kee-shing-commercial-building/6508,office,direct_link
Keen Hung Commercial Building堅雄商業大廈,/building/keen-hung-commercial-building/354,office,direct_link
Kelly Commercial Centre基利商業大廈,/building/kelly-commercial-centre/2960,office,direct_link
Kenbo Commercial Building昆保商業大廈,/building/kenbo-commercial-building/434,office,direct_link
Kennedy Town Commercial Centre堅城商業大廈,/building/kennedy-town-commercial-centre/7869,office,direct_link
Kerry Centre嘉里中心,/building/kerry-centre/1647,office,direct_link
Keybond Commercial Building建邦商業大廈,/building/keybond-commercial-building/6593,office,direct_link
Khuan Ying Commercial Building群英商業大廈,/building/khuan-ying-commercial-building/1256,office,direct_link
Kimberley House金巴利中心,/building/kimberley-house/6510,office,direct_link
Kimberley Plaza金巴利廣場,/building/kimberley-plaza/6509,office,direct_link
Kimley Commercial Building金利商業大廈,/building/kimley-commercial-building/201,office,direct_link
Kin On Commercial Building建安商業大廈,/building/kin-on-commercial-building/2448,office,direct_link
Kin Sang Commercial Centre建生商業中心,/building/kin-sang-commercial-centre/11204,office,direct_link
Kin Tak Fung Commercial Building建德豐商業大廈,/building/kin-tak-fung-commercial-building/1406,office,direct_link
Kin Wing Commercial Building建榮商業大廈,/building/kin-wing-commercial-building/12494,office,direct_link
King Centre嘉興商業中心,/building/king-centre/3087,office,direct_link
King Fook Building景福大廈,/building/king-fook-building/66,office,direct_link
King Palace Plaza皇廷廣場,/building/king-palace-plaza/11203,office,direct_link
King Star Commercial Centre星皇商業中心,/building/king-star-commercial-centre/6460,office,direct_link
King's Commercial Building金時商業大廈,/building/king-s-commercial-building/3574,office,direct_link
King's Commercial Centre景星中心,/building/king-s-commercial-centre/1687,office,direct_link
Kingdom Power Commercial Building帝權商業大樓,/building/kingdom-power-commercial-building/845,office,direct_link
Kingpower Commercial Building港佳商業大廈,/building/kingpower-commercial-building/1503,office,direct_link
Kings Tower擎天廣場,/building/kings-tower/7788,office,direct_link
Kings Wing Plaza 1京瑞廣場1期,/building/kings-wing-plaza-1/16557,office,direct_link
Kings Wing Plaza 2京瑞廣場2期,/building/kings-wing-plaza-2/16558,office,direct_link
Kingsfield Centre嘉昌商業中心,/building/kingsfield-centre/2810,office,direct_link
